site_id,horizon,profile,upper_depth,lower_depth,orientation,sample_area,sample_volume,fine_root_mass_g,fine_root_mass,coarse_root_mass_g,coarse_root_mass,fine_dead_root_mass_g,fine_dead_root_mass,coarse_dead_root_mass_g,coarse_dead_root_mass,method_id,notes,mg_cm_3,cum_mg_cm_3,cum_g,cum_vol,g_m_2,percent_of_total,root_prop,cum_percent_of_total,root_prop_of_total,total_biomass,depth,location,NLCD_class,beta
D10RMNP,0,3,10,20,N/A,100,3000,1.7074,1707.4,0,0,0.1998,199.8,0,0,Knife,,0.569133333,1.359359139,4.6721,0.01,0.46721,773.7509519,7.737509519,46.74608886,0.467460889,2.907963366,15,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,20,30,N/A,100,2850,1.739,1739,0,0,0.1717,171.7,0,0,Knife,,0.610175439,1.969534578,6.5828,0.01,0.65828,829.548717,8.29548717,67.7290024,0.677290024,2.907963366,25,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,30,40,N/A,100,3000,0.7647,764.7,0,0,0.2958,295.8,0,0,Knife,,0.2549,2.224434578,7.6433,0.01,0.76433,346.5429032,3.465429032,76.49458738,0.764945874,2.907963366,35,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,40,50,N/A,100,1000,0.0197,19.7,0,0,0.0126,12.6,0,0,Knife,,0.0197,2.244134578,7.6756,0.01,0.76756,26.78264101,0.26782641,77.17203746,0.771720375,2.907963366,45,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,50,60,N/A,100,1000,0.0219,21.9,0,0,0.0004,0.4,0,0,Knife,,0.0219,2.266034578,7.6979,0.01,0.76979,29.77359584,0.297735958,77.92514185,0.779251419,2.907963366,55,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,60,70,N/A,100,1000,0.0011,1.1,0,0,0,0,0,0,Knife,,0.0011,2.267134578,7.699,0.01,0.7699,1.495477417,0.014954774,77.96296901,0.77962969,2.907963366,65,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,70,80,N/A,110,1100,0.0217,21.7,0,0,0.0066,6.6,0,0,Knife,,0.019727273,2.286861851,7.7273,0.01,0.77273,26.81971896,0.26819719,78.64135696,0.78641357,2.907963366,75,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,80,90,N/A,120,1200,0.3961,396.1,0.3322,332.2,0.0293,29.3,0,0,Knife,,0.330083333,2.616945184,8.4849,0.01,0.84849,448.7565188,4.487565188,89.99237111,0.899923711,2.907963366,85,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,90,100,N/A,100,1000,0.2817,281.7,0.8757,875.7,0.0853,85.3,0,0,Knife,,0.2817,2.898645184,9.7276,0.01,0.97276,382.9781712,3.829781712,99.67956329,0.996795633,2.907963366,95,Primary,Deciduous Forest,0.9253486
D10RMNP,0,3,100,120,long axis parallel ,100,2200,0.0205,20.5,0,0,0.0513,51.3,0,0,Knife,,0.009318182,2.907963366,9.7994,0.01,0.97994,12.66830043,0.126683004,100,1,2.907963366,110,Primary,Deciduous Forest,0.9253486
D14SRER,0,1,0,10,N/A,20.26829916,689.1221716,0.0496,49.6,0,0,0.1555,155.5,0,0,BDC,,0.071975626,0.071975626,0.2051,0.01,0.02051,345.3324929,3.453324929,6.147771274,0.061477713,1.170759659,5,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,10,20,N/A,20.26829916,668.8538724,0.0771,77.1,0.6666,666.6,0.0664,66.4,0,0,BDC,,0.115271815,0.187247441,1.0152,0.01,0.10152,553.0636589,5.530636589,15.9936704,0.159936704,1.170759659,15,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,20,30,N/A,20.26829916,567.5123766,0.0253,25.3,0.1126,112.6,0.1056,105.6,0,0,SK,,0.044580526,0.231827967,1.2587,0.01,0.12587,213.8932967,2.138932967,19.80149941,0.198014994,1.170759659,25,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,30,40,N/A,100,1000,0.1431,143.1,1.7175,1717.5,0.1571,157.1,0,0,SK,,0.1431,0.374927967,3.2764,0.01,0.32764,686.580752,6.86580752,32.02433259,0.320243326,1.170759659,35,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,40,50,N/A,100,1100,0.257,257,0,0,0.0254,25.4,0,0,SK,,0.233636364,0.608564331,3.5588,0.01,0.35588,1120.96597,11.2096597,51.98029556,0.519802956,1.170759659,45,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,50,60,N/A,100,1200,0.2154,215.4,0,0,0.0449,44.9,0,0,SK,,0.1795,0.788064331,3.8191,0.01,0.38191,861.224633,8.61224633,67.31222117,0.673122212,1.170759659,55,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,60,70,N/A,110,990,0.0062,6.2,0,0,0.001,1,0,0,SK,,0.006262626,0.794326957,3.8263,0.01,0.38263,30.04750978,0.300475098,67.84714103,0.67847141,1.170759659,65,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,70,80,N/A,100,1200,0.0174,17.4,0,0,0,0,0,0,SK,,0.0145,0.808826957,3.8437,0.01,0.38437,69.56967788,0.695696779,69.08565313,0.690856531,1.170759659,75,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,80,90,N/A,150,750,0.0088,8.8,0,0,0,0,0,0,SK,,0.011733333,0.82056029,3.8525,0.01,0.38525,56.29546348,0.562954635,70.0878514,0.700878514,1.170759659,85,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,90,100,N/A,100,1000,0.0105,10.5,0,0,0,0,0,0,SK,,0.0105,0.83106029,3.863,0.01,0.3863,50.3780426,0.503780426,70.98470498,0.70984705,1.170759659,95,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,100,120,long axis parallel,110,2200,0.0878,87.8,0,0,0.2492,249.2,0,0,SK,,0.039909091,0.870969381,4.2,0.01,0.42,191.4801792,1.914801792,74.39352512,0.743935251,1.170759659,110,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,120,140,N/A,100,2000,0.3373,337.3,0,0,0.0288,28.8,0,0,SK,,0.16865,1.039619381,4.5661,0.01,0.45661,809.1673223,8.091673223,88.79870202,0.88798702,1.170759659,130,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,140,160,N/A,144,2880,0.2861,286.1,0,0,0.1128,112.8,0,0,SK,,0.099340278,1.138959659,4.965,0.01,0.4965,476.6255948,4.766255948,97.28381485,0.972838148,1.170759659,150,Primary,Shrub Scrub,0.9777175
D14SRER,0,1,160,180,N/A,100,2000,0.0636,63.6,0,0,0.0287,28.7,0,0,SK,,0.0318,1.170759659,5.0573,0.01,0.50573,152.5735004,1.525735004,100,1,1.170759659,170,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,0,10,N/A,20.26829916,608.0489749,0.0899,89.9,0.7563,756.3,0,0,0,0,BDC,,0.147849933,0.147849933,0.8462,0.01,0.08462,521.4332615,5.214332615,8.778774277,0.087787743,1.684175129,5,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,10,20,N/A,20.26829916,608.0489749,0.1746,174.6,0,0,0.0169,16.9,0,0,BDC,,0.287147923,0.434997856,1.0377,0.01,0.10377,1012.705756,10.12705756,25.82854054,0.258285405,1.684175129,15,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,20,30,N/A,120,1200,0.2393,239.3,0,0,0,0,0,0,SK,,0.199416667,0.634414523,1.277,0.01,0.1277,703.2974653,7.032974653,37.669154,0.37669154,1.684175129,25,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,30,40,N/A,120,1200,0.0331,33.1,0,0,0.115,115,0,0,SK,,0.027583333,0.661997856,1.4251,0.01,0.14251,97.28017594,0.972801759,39.30694882,0.393069488,1.684175129,35,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,40,50,N/A,110,1100,0.0413,41.3,0,0,0.006,6,0,0,SK,,0.037545455,0.699543311,1.4724,0.01,0.14724,132.4143235,1.324143235,41.53625706,0.415362571,1.684175129,45,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,50,60,N/A,100,1000,0.1038,103.8,0,0,0.0347,34.7,0,0,SK,,0.1038,0.803343311,1.6109,0.01,0.16109,366.0791152,3.660791152,47.6995116,0.476995116,1.684175129,55,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,60,70,N/A,100,1000,0.0353,35.3,0,0,0,0,0,0,SK,,0.0353,0.838643311,1.6462,0.01,0.16462,124.4951134,1.244951134,49.79549315,0.497954932,1.684175129,65,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,70,80,N/A,100,1000,0.0446,44.6,0,0,0.0306,30.6,0,0,SK,,0.0446,0.883243311,1.7214,0.01,0.17214,157.2941092,1.572941092,52.44367381,0.524436738,1.684175129,75,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,80,90,N/A,100,1000,0.0894,89.4,0,0,0.0041,4.1,0,0,SK,,0.0894,0.972643311,1.8149,0.01,0.18149,315.2935732,3.152935732,57.75191037,0.577519104,1.684175129,85,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,90,100,N/A,120,1200,0.5163,516.3,0,0,0.0011,1.1,0,0,SK,,0.43025,1.402893311,2.3323,0.01,0.23323,1517.394406,15.17394406,83.29854104,0.83298541,1.684175129,95,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,100,120,long axis parallel,100,2000,0.1195,119.5,0,0,0.003,3,0,0,SK,,0.05975,1.462643311,2.4548,0.01,0.24548,210.7247316,2.107247316,86.84627185,0.868462719,1.684175129,110,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,120,140,N/A,110,2200,0.1115,111.5,0,0,0.0059,5.9,0,0,SK,,0.050681818,1.513325129,2.5722,0.01,0.25722,178.743306,1.78743306,89.85556804,0.89855568,1.684175129,130,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,140,160,N/A,100,2000,0.2805,280.5,0,0,0.0743,74.3,0,0,SK,,0.14025,1.653575129,2.927,0.01,0.2927,494.6300184,4.946300184,98.18308681,0.981830868,1.684175129,150,Primary,Shrub Scrub,0.9777175
D14SRER,0,2,160,180,N/A,100,2000,0.0612,61.2,0,0,0.048,48,0,0,SK,,0.0306,1.684175129,3.0362,0.01,0.30362,107.9192767,1.079192767,100,1,1.684175129,170,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,0,10,N/A,20.26829916,699.2563212,0.2233,223.3,0,0,0.1006,100.6,0,0,BDC,,0.319339265,0.319339265,0.3239,0.01,0.03239,521.7232581,5.217232581,14.12611848,0.141261185,2.260629949,5,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,10,20,N/A,20.26829916,638.4514237,0.4974,497.4,0.1392,139.2,0,0,0,0,BDC,,0.779072583,1.098411848,0.9605,0.01,0.09605,1272.816501,12.72816501,48.5887506,0.485887506,2.260629949,15,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,20,30,N/A,20.26829916,587.7806758,0.1469,146.9,0.5074,507.4,0,0,0,0,BDC,,0.249923153,1.348335001,1.6148,0.01,0.16148,408.3140908,4.083140908,59.64421561,0.596442156,2.260629949,25,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,30,40,N/A,20.26829916,608.0489749,0.2183,218.3,0.1029,102.9,0.1963,196.3,0,0,BDC,,0.359017134,1.707352135,2.1323,0.01,0.21323,586.5473145,5.865473145,75.52550278,0.755255028,2.260629949,35,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,40,50,N/A,120,1200,0.137,137,0,0,0.2052,205.2,0,0,SK,,0.114166667,1.821518802,2.4745,0.01,0.24745,186.5207688,1.865207688,80.57571753,0.805757175,2.260629949,45,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,50,60,N/A,168,1680,0.0577,57.7,0,0,0.1544,154.4,0,0,SK,,0.034345238,1.85586404,2.6866,0.01,0.26866,56.11182668,0.561118267,82.09499484,0.820949948,2.260629949,55,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,60,70,N/A,144,1440,0.0625,62.5,0,0,0.0923,92.3,0,0,SK,,0.043402778,1.899266818,2.8414,0.01,0.28414,70.90965966,0.709096597,84.01493658,0.840149366,2.260629949,65,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,70,80,N/A,99,990,0.0607,60.7,0,0,0.1503,150.3,0,0,SK,,0.061313131,1.960579949,3.0524,0.01,0.30524,100.170853,1.00170853,86.72715098,0.86727151,2.260629949,75,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,80,90,N/A,100,1000,0.0337,33.7,0,0,0.3145,314.5,0,0,SK,,0.0337,1.994279949,3.4006,0.01,0.34006,55.05766342,0.550576634,88.2178859,0.882178859,2.260629949,85,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,90,100,N/A,100,1000,0.0564,56.4,0,0,0,0,0,0,SK,,0.0564,2.050679949,3.457,0.01,0.3457,92.1439827,0.921439827,90.7127657,0.907127657,2.260629949,95,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,100,120,long axis parallel,100,2000,0.0718,71.8,0,0,0.0035,3.5,0,0,SK,,0.0359,2.086579949,3.5323,0.01,0.35323,58.65193225,0.586519323,92.30081862,0.923008186,2.260629949,110,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,120,140,N/A,100,2000,0.1186,118.6,0,0,0.0114,11.4,0,0,SK,,0.0593,2.145879949,3.6623,0.01,0.36623,96.88188252,0.968818825,94.92398125,0.949239813,2.260629949,130,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,140,160,N/A,100,2000,0.0941,94.1,0,0,0.0113,11.3,0,0,SK,,0.04705,2.192929949,3.7677,0.01,0.37677,76.86834018,0.768683402,97.00525953,0.970052595,2.260629949,150,Primary,Shrub Scrub,0.9777175
D14SRER,0,3,160,180,N/A,100,2000,0.1354,135.4,0,0,0.0476,47.6,0,0,SK,,0.0677,2.260629949,3.9507,0.01,0.39507,110.6054544,1.106054544,100,1,2.260629949,170,Primary,Shrub Scrub,0.9777175
D02SERC,0,1,0,10,N/A,100,1000,1.1472,1147.2,0.4549,454.9,0.2362,236.2,0.1971,197.1,SK,,1.1472,1.1472,2.0354,0.01,0.20354,28.35883618,0.283588362,28.35883618,0.283588362,4.0453,5,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,10,20,N/A,100,1000,1.636,1636,3.8365,3836.5,0.0605,60.5,0.2628,262.8,SK,,1.636,2.7832,7.8312,0.01,0.78312,40.44199441,0.404419944,68.80083059,0.688008306,4.0453,15,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,20,30,N/A,100,1000,0.3272,327.2,0,0,0.0555,55.5,0,0,SK,,0.3272,3.1104,8.2139,0.01,0.82139,8.088398883,0.080883989,76.88922948,0.768892295,4.0453,25,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,30,40,N/A,100,1000,0.3805,380.5,1.4029,1402.9,0.073,73,0,0,SK,,0.3805,3.4909,10.0703,0.01,1.00703,9.405977307,0.094059773,86.29520678,0.862952068,4.0453,35,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,40,50,N/A,100,1000,0.2072,207.2,1.1664,1166.4,0.045,45,0,0,SK,,0.2072,3.6981,11.4889,0.01,1.14889,5.121993424,0.051219934,91.41720021,0.914172002,4.0453,45,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,50,60,N/A,100,1000,0.0132,13.2,0,0,0.0124,12.4,0,0,SK,,0.0132,3.7113,11.5145,0.01,1.15145,0.3263046,0.003263046,91.74350481,0.917435048,4.0453,55,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,60,70,N/A,100,1000,0.1232,123.2,2.0802,2080.2,0.0067,6.7,0,0,SK,,0.1232,3.8345,13.7246,0.01,1.37246,3.045509604,0.030455096,94.78901441,0.947890144,4.0453,65,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,70,80,N/A,100,1000,0.029,29,0,0,0.007,7,0,0,SK,,0.029,3.8635,13.7606,0.01,1.37606,0.716881319,0.007168813,95.50589573,0.955058957,4.0453,75,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,80,90,N/A,100,1000,0.0712,71.2,0,0,0.0606,60.6,0,0,SK,,0.0712,3.9347,13.8924,0.01,1.38924,1.760067239,0.017600672,97.26596297,0.97265963,4.0453,85,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,90,100,N/A,100,1000,0.0131,13.1,0,0,0.0219,21.9,0,0,SK,,0.0131,3.9478,13.9274,0.01,1.39274,0.323832596,0.003238326,97.58979557,0.975897956,4.0453,95,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,100,120,long axis parallel,100,2000,0.0184,18.4,0,0,0,0,0,0,SK,,0.0092,3.957,13.9458,0.01,1.39458,0.227424418,0.002274244,97.81721998,0.9781722,4.0453,110,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,120,140,long axis parallel,100,2000,0.0638,63.8,0,0,0.0239,23.9,0,0,SK,,0.0319,3.9889,14.0335,0.01,1.40335,0.788569451,0.007885695,98.60578943,0.986057894,4.0453,130,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,140,160,long axis parallel,100,2000,0.0531,53.1,0,0,0.0045,4.5,0,0,SK,,0.02655,4.01545,14.0911,0.01,1.40911,0.656317208,0.006563172,99.26210664,0.992621066,4.0453,150,Primary,Deciduous Forest,0.9451211
D02SERC,0,1,160,180,long axis parallel,100,2000,0.0597,59.7,0,0,0,0,0,0,SK,,0.02985,4.0453,14.1508,0.01,1.41508,0.737893358,0.007378934,100,1,4.0453,170,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,0,10,N/A,100,1000,2.387,2387,3.5344,3534.4,0.119,119,0,0,SK,,2.387,2.387,6.0404,0.01,0.60404,45.11364749,0.451136475,45.11364749,0.451136475,5.291081818,5,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,10,20,N/A,100,1000,1.2224,1222.4,0.9979,997.9,0.0472,47.2,0,0,SK,,1.2224,3.6094,8.3079,0.01,0.83079,23.10302585,0.231030258,68.21667334,0.682166733,5.291081818,15,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,20,30,N/A,110,1100,0.2279,227.9,0,0,0.0279,27.9,0,0,SK,,0.207181818,3.816581818,8.5637,0.01,0.85637,3.915679729,0.039156797,72.13235307,0.721323531,5.291081818,25,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,30,40,N/A,100,1000,0.466,466,1.5308,1530.8,0.1495,149.5,0,0,SK,,0.466,4.282581818,10.71,0.01,1.071,8.807272615,0.088072726,80.93962568,0.809396257,5.291081818,35,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,40,50,N/A,100,1000,0.2655,265.5,0,0,0.1925,192.5,0,0,SK,,0.2655,4.548081818,11.168,0.01,1.1168,5.017877423,0.050178774,85.95750311,0.859575031,5.291081818,45,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,50,60,N/A,100,1000,0.0767,76.7,0,0,0.0983,98.3,0,0,SK,,0.0767,4.624781818,11.343,0.01,1.1343,1.449609033,0.01449609,87.40711214,0.874071121,5.291081818,55,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,60,70,N/A,100,1000,0.0595,59.5,0,0,0.0116,11.6,0,0,SK,,0.0595,4.684281818,11.4141,0.01,1.14141,1.124533735,0.011245337,88.53164587,0.885316459,5.291081818,65,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,70,80,N/A,100,1000,0.0387,38.7,0,0,0.028,28,0.8686,868.6,SK,,0.0387,4.722981818,12.3494,0.01,1.23494,0.731419421,0.007314194,89.26306529,0.892630653,5.291081818,75,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,80,90,N/A,100,1000,0.0169,16.9,0,0,0.0428,42.8,0,0,SK,,0.0169,4.739881818,12.4091,0.01,1.24091,0.31940538,0.003194054,89.58247067,0.895824707,5.291081818,85,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,90,100,N/A,100,1000,0.3134,313.4,0,0,0.0423,42.3,0,0,SK,,0.3134,5.053281818,12.7648,0.01,1.27648,5.923174329,0.059231743,95.505645,0.95505645,5.291081818,95,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,100,120,long axis parallel,100,2000,0.1413,141.3,0,0,0.0325,32.5,0,0,SK,,0.07065,5.123931818,12.9386,0.01,1.29386,1.335265687,0.013352657,96.84091069,0.968409107,5.291081818,110,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,120,140,long axis parallel,100,2000,0.0581,58.1,0,0,0,0,0,0,SK,,0.02905,5.152981818,12.9967,0.01,1.29967,0.549037059,0.005490371,97.38994775,0.973899478,5.291081818,130,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,140,160,long axis parallel,100,2000,0.1749,174.9,0,0,0.0069,6.9,0,0,SK,,0.08745,5.240431818,13.1785,0.01,1.31785,1.652781095,0.016527811,99.04272885,0.990427288,5.291081818,150,Primary,Deciduous Forest,0.9451211
D02SERC,0,2,160,180,long axis parallel,100,2000,0.1013,101.3,0,0,0,0,0,0,SK,,0.05065,5.291081818,13.2798,0.01,1.32798,0.957271154,0.009572712,100,1,5.291081818,170,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,0,10,N/A,100,1000,1.7377,1737.7,0.1077,107.7,1.071,1071,0,0,SK,,1.7377,1.7377,2.9164,0.01,0.29164,30.41832013,0.304183201,30.41832013,0.304183201,5.712675758,5,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,10,20,N/A,100,1000,1.4836,1483.6,2.4914,2491.4,0.0692,69.2,0,0,SK,,1.4836,3.2213,6.9606,0.01,0.69606,25.97031694,0.259703169,56.38863707,0.563886371,5.712675758,15,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,20,30,N/A,132,1320,1.627,1627,1.0691,1069.1,0.0713,71.3,0.5693,569.3,SK,,1.232575758,4.453875758,10.2973,0.01,1.02973,21.57615468,0.215761547,77.96479175,0.779647917,5.712675758,25,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,30,40,N/A,100,1000,0.1437,143.7,0.5858,585.8,0.1252,125.2,0,0,SK,,0.1437,4.597575758,11.152,0.01,1.1152,2.515458711,0.025154587,80.48025046,0.804802505,5.712675758,35,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,40,50,N/A,100,1000,0.0584,58.4,0,0,0.0615,61.5,0,0,SK,,0.0584,4.655975758,11.2719,0.01,1.12719,1.022288022,0.01022288,81.50253848,0.815025385,5.712675758,45,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,50,60,N/A,100,1000,0.0507,50.7,0,0,0.0297,29.7,0,0,SK,,0.0507,4.706675758,11.3523,0.01,1.13523,0.887500046,0.008875,82.39003853,0.823900385,5.712675758,55,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,60,70,N/A,100,1000,0.1466,146.6,0,0,0.1099,109.9,0,0,SK,,0.1466,4.853275758,11.6088,0.01,1.16088,2.566223014,0.02566223,84.95626154,0.849562615,5.712675758,65,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,70,80,N/A,120,1200,0.3081,308.1,0,0,0,0,0,0,SK,,0.25675,5.110025758,11.9169,0.01,1.19169,4.494391261,0.044943913,89.4506528,0.894506528,5.712675758,75,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,80,90,N/A,100,1000,0.2672,267.2,0,0,0,0,0,0,SK,,0.2672,5.377225758,12.1841,0.01,1.21841,4.677317799,0.046773178,94.1279706,0.941279706,5.712675758,85,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,90,100,N/A,100,1000,0.1133,113.3,0,0,0,0,0,0,SK,,0.1133,5.490525758,12.2974,0.01,1.22974,1.983308782,0.019833088,96.11127938,0.961112794,5.712675758,95,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,100,120,long axis parallel,100,2000,0.2149,214.9,0,0,0,0,0,0,SK,,0.10745,5.597975758,12.5123,0.01,1.25123,1.880904931,0.018809049,97.99218431,0.979921843,5.712675758,110,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,120,140,long axis parallel,100,2000,0.1459,145.9,0,0,0.0302,30.2,0,0,SK,,0.07295,5.670925758,12.6884,0.01,1.26884,1.276984781,0.012769848,99.26916909,0.992691691,5.712675758,130,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,140,160,long axis parallel,100,2000,0.0223,22.3,0,0,0.0073,7.3,0,0,SK,,0.01115,5.682075758,12.718,0.01,1.2718,0.19517999,0.0019518,99.46434908,0.994643491,5.712675758,150,Primary,Deciduous Forest,0.9451211
D02SERC,0,3,160,180,long axis parallel,100,2000,0.0612,61.2,0,0,0.008,8,0,0,SK,,0.0306,5.712675758,12.7872,0.01,1.27872,0.535650916,0.005356509,100,1,5.712675758,170,Primary,Deciduous Forest,0.9451211
D04LAJA,0,1,0,10,N/A,100,1000,0.4749,474.9,0,0,0.0443,44.3,0,0,SK,,0.4749,0.4749,0.5192,0.01,0.05192,19.98473572,0.199847357,19.98473572,0.199847357,2.376313636,5,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,10,20,N/A,100,1000,0.3412,341.2,0,0,0.0163,16.3,0,0,SK,,0.3412,0.8161,0.8767,0.01,0.08767,14.35837403,0.14358374,34.34310975,0.343431097,2.376313636,15,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,20,30,N/A,100,1000,0.2945,294.5,0,0,0.0136,13.6,0,0,SK,,0.2945,1.1106,1.1848,0.01,0.11848,12.39314523,0.123931452,46.73625498,0.46736255,2.376313636,25,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,30,40,N/A,100,1000,0.1715,171.5,0,0,0.0269,26.9,0,0,SK,,0.1715,1.2821,1.3832,0.01,0.13832,7.217060803,0.072170608,53.95331578,0.539533158,2.376313636,35,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,40,50,N/A,100,1000,0.108,108,0,0,0.0269,26.9,0,0,SK,,0.108,1.3901,1.5181,0.01,0.15181,4.544854616,0.045448546,58.4981704,0.584981704,2.376313636,45,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,50,60,N/A,110,1100,0.0499,49.9,0,0,0.0027,2.7,0,0,SK,,0.045363636,1.435463636,1.5707,0.01,0.15707,1.908991964,0.01908992,60.40716235,0.604071623,2.376313636,55,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,60,70,N/A,100,1000,0.0893,89.3,0,0,0.0196,19.6,0,0,SK,,0.0893,1.524763636,1.6796,0.01,0.16796,3.757921456,0.037579215,64.1650838,0.641650838,2.376313636,65,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,70,80,N/A,100,1000,0.0731,73.1,0,0,0.0093,9.3,0,0,SK,,0.0731,1.597863636,1.762,0.01,0.1762,3.076193263,0.030761933,67.24127707,0.672412771,2.376313636,75,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,80,90,N/A,100,1000,0.0259,25.9,0,0,0.0097,9.7,0,0,SK,,0.0259,1.623763636,1.7976,0.01,0.17976,1.089923468,0.010899235,68.33120054,0.683312005,2.376313636,85,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,90,100,N/A,100,1000,0.0324,32.4,0,0,0.0026,2.6,0,0,SK,,0.0324,1.656163636,1.8326,0.01,0.18326,1.363456385,0.013634564,69.69465692,0.696946569,2.376313636,95,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,100,120,long axis parallel,100,2000,0.0879,87.9,0,0,0.005,5,0,0,SK,,0.04395,1.700113636,1.9255,0.01,0.19255,1.849503337,0.018495033,71.54416026,0.715441603,2.376313636,110,Alternative 2,Evergreen Forest,0.9800392
D04LAJA,0,1,120,140,long axis parallel,100,2000,0.3466,346.6,0,0,0.0178,17.8,0,0,SK,,0.1733,1.873413636,2.2899,0.01,0.22899,7.29280838,0.072928084,78.83696864,0.788369686,2.376313636,130,Alternative 2,Evergreen Forest,0.9800392
